dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,1537,19,AllOperatorsWithRemovers,17,21,virtual,false,1474,92,15,148,1731
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,97.87234042553192,106995,46,AllOperatorsWithRemovers,41,47,virtual,false,5738,206,31,496,6474
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,2317,1957,59,2054,6391
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1508,469,19,746,2744
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,780,162,24,338,1307
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,1959,529,55,1088,3634
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1526,1298,27,1315,4170
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,22,NA,100.0,744,127,AllOperatorsWithRemovers,80,85,virtual,false,1116,334,28,618,2101
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,599,67,20,75,764
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,716,132,22,201,1073
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,753,128,19,214,1118
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,5405,1531,36,1252,8227
HyperSQL,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,18315,72,AllOperatorsWithRemovers,75,81,virtual,false,3457,268,39,879,4646
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,604,125,10,162,904
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,1073,254,37,512,1880
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1153,120,AllOperatorsWithRemovers,79,84,virtual,false,1833,523,62,1336,3758
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1534,831,26,1451,3844
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,895,148,25,332,1404
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,1587,405,56,1378,3429
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,25124,66,AllOperatorsWithRemovers,42,44,virtual,false,4875,181,35,548,5643
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1488,53,AllOperatorsWithRemovers,74,85,virtual,false,1773,470,37,599,2882
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,100,16,AllOperatorsWithRemovers,15,17,virtual,false,599,89,15,118,825
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,544,64,14,52,677
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1263,177,AllOperatorsWithRemovers,188,216,virtual,false,1289,986,28,1107,3414
HyperSQL,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,61540,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,15878,367420,307,184922,568530
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,1903,919,49,2007,4882
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,3543,226,AllOperatorsWithRemovers,296,358,virtual,false,1915,3205,38,5179,10341
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,664,111,15,187,980
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,276,37,AllOperatorsWithRemovers,18,18,virtual,false,729,114,19,205,1071
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,3654,176,AllOperatorsWithRemovers,81,81,virtual,false,1977,1445,62,1777,5264
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,134,34,AllOperatorsWithRemovers,20,20,virtual,false,638,109,23,158,932
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1074,52,AllOperatorsWithRemovers,29,31,virtual,false,1312,142,33,422,1912
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,611,93,18,118,843
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,362,37,AllOperatorsWithRemovers,21,22,virtual,false,841,124,23,222,1213
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1799,19,AllOperatorsWithRemovers,17,21,virtual,false,1534,94,15,145,1792
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,97.87234042553192,103489,46,AllOperatorsWithRemovers,40,47,virtual,false,5607,205,31,497,6343
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,2310,1984,60,2058,6415
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1482,448,26,731,2690
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,779,163,24,325,1294
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,1895,536,55,1088,3578
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1542,1285,32,1311,4176
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,23,NA,100.0,744,127,AllOperatorsWithRemovers,80,85,virtual,false,1111,333,29,618,2094
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,594,67,20,77,760
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,723,134,21,198,1079
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,754,132,19,211,1120
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,5383,1505,33,1249,8173
HyperSQL,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1749,72,AllOperatorsWithRemovers,75,81,virtual,false,1568,265,49,849,2736
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,597,125,10,161,896
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,1066,256,37,519,1882
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1153,120,AllOperatorsWithRemovers,79,84,virtual,false,1905,516,62,1310,3796
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1565,779,26,1479,3854
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,897,158,24,332,1414
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,1590,408,60,1395,3461
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,36930,66,AllOperatorsWithRemovers,42,44,virtual,false,5829,182,35,554,6603
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1268,53,AllOperatorsWithRemovers,74,85,virtual,false,1608,574,38,613,2836
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,100,16,AllOperatorsWithRemovers,15,17,virtual,false,598,89,15,117,822
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,544,64,14,52,677
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1191,177,AllOperatorsWithRemovers,188,216,virtual,false,1249,955,27,1117,3352
HyperSQL,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,58873,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,15343,359702,377,186730,562156
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,1902,854,46,1993,4798
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,3595,226,AllOperatorsWithRemovers,296,358,virtual,false,1893,3210,37,5070,10214
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,663,113,15,184,977
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,240,37,AllOperatorsWithRemovers,18,18,virtual,false,729,115,20,186,1053
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,3608,176,AllOperatorsWithRemovers,81,81,virtual,false,1930,1519,64,1820,5337
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,131,34,AllOperatorsWithRemovers,20,20,virtual,false,637,108,22,157,928
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1058,52,AllOperatorsWithRemovers,29,31,virtual,false,1320,139,33,416,1911
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,609,91,18,119,839
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,324,37,AllOperatorsWithRemovers,21,22,virtual,false,813,119,23,223,1181
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,3349,19,AllOperatorsWithRemovers,17,21,virtual,false,1880,102,15,147,2148
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,97.87234042553192,105483,46,AllOperatorsWithRemovers,41,47,virtual,false,5708,211,30,482,6435
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,2290,2083,59,2062,6499
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1476,446,19,744,2689
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,782,164,25,322,1296
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,1909,513,54,1076,3557
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1542,1326,27,1319,4219
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,24,NA,100.0,744,127,AllOperatorsWithRemovers,80,85,virtual,false,1111,348,28,617,2108
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,597,67,20,75,763
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,716,130,20,198,1067
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,757,127,19,213,1119
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,5439,1560,32,1254,8289
HyperSQL,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,16238,72,AllOperatorsWithRemovers,75,81,virtual,false,3302,266,39,851,4461
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,602,125,10,161,900
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,1074,255,38,530,1900
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1153,120,AllOperatorsWithRemovers,79,84,virtual,false,1897,516,62,1314,3792
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1549,772,25,1471,3821
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,899,158,24,333,1417
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,1618,405,57,1397,3482
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,6680,66,AllOperatorsWithRemovers,42,44,virtual,false,2706,182,36,564,3491
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1291,53,AllOperatorsWithRemovers,74,85,virtual,false,1629,527,37,606,2802
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,100,16,AllOperatorsWithRemovers,15,17,virtual,false,601,105,16,120,845
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,548,64,14,53,682
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1247,177,AllOperatorsWithRemovers,188,216,virtual,false,1281,974,28,1094,3380
HyperSQL,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,61437,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,15598,365043,385,187372,568401
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,1901,884,48,2049,4885
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,3525,226,AllOperatorsWithRemovers,296,358,virtual,false,1904,3202,42,5030,10182
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,666,114,15,185,983
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,254,37,AllOperatorsWithRemovers,18,18,virtual,false,716,117,23,181,1040
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,3564,176,AllOperatorsWithRemovers,81,81,virtual,false,1906,1446,62,1794,5212
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,642,109,23,158,936
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1081,52,AllOperatorsWithRemovers,29,31,virtual,false,1347,141,33,410,1935
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,613,95,18,119,848
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,330,37,AllOperatorsWithRemovers,21,22,virtual,false,815,119,23,222,1182
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1658,19,AllOperatorsWithRemovers,17,21,virtual,false,1505,93,15,165,1781
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,97.87234042553192,104761,46,AllOperatorsWithRemovers,41,47,virtual,false,5650,205,32,474,6365
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,2317,1997,60,2095,6473
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1472,445,18,687,2626
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,785,161,24,329,1302
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,1875,518,55,1070,3531
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1540,1312,28,1320,4204
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,25,NA,100.0,744,127,AllOperatorsWithRemovers,80,85,virtual,false,1124,335,29,623,2114
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,598,67,20,76,763
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,713,130,21,194,1061
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,765,129,19,223,1139
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,5523,1503,34,1278,8341
HyperSQL,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,19790,72,AllOperatorsWithRemovers,75,81,virtual,false,3731,272,39,840,4886
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,611,135,10,163,922
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,1065,254,37,513,1872
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1153,120,AllOperatorsWithRemovers,79,84,virtual,false,1924,515,61,1328,3832
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1552,788,26,1477,3846
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,906,150,24,336,1420
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,1574,427,54,1375,3433
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,27608,66,AllOperatorsWithRemovers,42,44,virtual,false,4886,185,35,555,5666
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1362,53,AllOperatorsWithRemovers,74,85,virtual,false,1695,514,37,596,2846
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,100,16,AllOperatorsWithRemovers,15,17,virtual,false,606,91,16,120,835
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,544,64,14,52,677
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1197,177,AllOperatorsWithRemovers,188,216,virtual,false,1271,965,27,1144,3411
HyperSQL,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,60177,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,15456,358832,383,186103,560779
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,1918,886,49,2021,4878
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,3806,226,AllOperatorsWithRemovers,296,358,virtual,false,1978,3199,36,4958,10175
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,661,111,15,184,975
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,218,37,AllOperatorsWithRemovers,18,18,virtual,false,702,114,23,171,1014
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,3585,176,AllOperatorsWithRemovers,81,81,virtual,false,1890,1490,59,1780,5222
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,632,109,22,156,923
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1025,52,AllOperatorsWithRemovers,29,31,virtual,false,1302,164,33,417,1919
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,611,91,18,120,844
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,324,37,AllOperatorsWithRemovers,21,22,virtual,false,818,122,23,221,1187
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1771,19,AllOperatorsWithRemovers,17,21,virtual,false,1520,107,16,146,1792
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,97.87234042553192,107292,46,AllOperatorsWithRemovers,41,47,virtual,false,6018,206,28,478,6733
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,2326,1995,59,2049,6433
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1470,444,18,721,2657
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,781,169,25,323,1301
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,1882,524,55,1064,3528
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1597,1376,26,1329,4331
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,26,NA,100.0,744,127,AllOperatorsWithRemovers,80,85,virtual,false,1125,332,28,622,2111
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,602,66,20,76,767
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,717,133,21,192,1067
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,753,129,19,225,1130
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,5523,1493,33,1255,8307
HyperSQL,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,28996,72,AllOperatorsWithRemovers,75,81,virtual,false,4539,269,40,891,5743
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,597,126,10,158,893
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,1068,252,37,515,1876
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,1153,120,AllOperatorsWithRemovers,79,84,virtual,false,1936,537,61,1315,3853
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1537,808,26,1450,3825
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,896,153,23,332,1409
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,1591,438,55,1423,3511
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,10005,66,AllOperatorsWithRemovers,42,44,virtual,false,3101,191,36,552,3884
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,27,NA,100.0,1555,53,AllOperatorsWithRemovers,74,85,virtual,false,1808,512,37,604,2964
