dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,random,7,NA,91.66666666666666,100431,11,AllOperatorsWithClassifiers,7,11,mutantTiming,false,4842,60,7,41,4961
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,7,NA,86.4406779661017,2489945,153,AllOperatorsWithClassifiers,104,219,mutantTiming,false,147570,907,66,6989,155544
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,random,7,NA,87.9746835443038,2146997,139,AllOperatorsWithClassifiers,165,190,mutantTiming,false,242784,866,71,6789,250521
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,7,NA,89.08296943231441,2635348,204,AllOperatorsWithClassifiers,324,364,mutantTiming,false,186043,3355,96,20380,209885
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,7,NA,100.0,12447,33,AllOperatorsWithClassifiers,30,31,mutantTiming,false,1982,112,11,258,2374
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,random,7,NA,65.78947368421053,503977,25,AllOperatorsWithClassifiers,26,35,mutantTiming,false,25063,124,11,267,25476
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,random,7,NA,65.26315789473685,3239284,124,AllOperatorsWithClassifiers,314,351,mutantTiming,false,308789,2308,59,7419,318586
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,random,7,NA,100.0,1051,34,AllOperatorsWithClassifiers,32,32,mutantTiming,false,850,134,14,317,1325
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,random,7,NA,75.0,312296,42,AllOperatorsWithClassifiers,47,60,mutantTiming,false,30343,186,16,594,31149
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,random,7,NA,100.0,5480,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,1738,76,6,72,1903
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,random,7,NA,85.71428571428571,544784,30,AllOperatorsWithClassifiers,38,44,mutantTiming,false,31321,142,14,374,31863
SQLite,Person,ClauseAICC+AUCC+ANCC,random,7,NA,95.0,196864,19,AllOperatorsWithClassifiers,21,23,mutantTiming,false,21397,86,8,129,21631
SQLite,Products,ClauseAICC+AUCC+ANCC,random,7,NA,86.79245283018868,847619,46,AllOperatorsWithClassifiers,62,75,mutantTiming,false,81105,236,22,912,82286
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,random,7,NA,68.4,5702760,171,AllOperatorsWithClassifiers,559,647,mutantTiming,false,419716,6837,156,50669,477390
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,random,7,NA,94.73684210526315,1081941,162,AllOperatorsWithClassifiers,111,129,mutantTiming,false,69705,461,71,4418,74665
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,random,7,NA,64.70588235294117,301185,22,AllOperatorsWithClassifiers,35,48,mutantTiming,false,22202,163,10,302,22688
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,random,7,NA,51.70068027210885,1089018,76,AllOperatorsWithClassifiers,243,301,mutantTiming,false,82744,1348,58,9204,93364
SQLite,Usda,ClauseAICC+AUCC+ANCC,random,7,NA,89.47368421052632,2815446,221,AllOperatorsWithClassifiers,149,201,mutantTiming,false,151073,1250,117,13285,165736
SQLite,WordNet,ClauseAICC+AUCC+ANCC,random,7,NA,88.98305084745762,1382183,105,AllOperatorsWithClassifiers,81,107,mutantTiming,false,43913,337,52,2816,47129
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,8,NA,78.94736842105263,176099,15,AllOperatorsWithClassifiers,8,13,mutantTiming,false,13741,63,9,73,13896
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,random,8,NA,69.76744186046511,642723,30,AllOperatorsWithClassifiers,18,29,mutantTiming,false,34939,151,18,421,35540
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,random,8,NA,86.48648648648648,630271,32,AllOperatorsWithClassifiers,40,54,mutantTiming,false,31695,164,14,465,32349
SQLite,BookTown,ClauseAICC+AUCC+ANCC,random,8,NA,91.88191881918819,2362211,249,AllOperatorsWithClassifiers,187,235,mutantTiming,false,79537,1657,185,30995,112384
SQLite,Cloc,ClauseAICC+AUCC+ANCC,random,8,NA,95.0,218006,38,AllOperatorsWithClassifiers,26,30,mutantTiming,false,9065,115,12,295,9499
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,8,NA,58.88888888888889,776614,53,AllOperatorsWithClassifiers,93,129,mutantTiming,false,45454,344,29,2114,47952
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,random,8,NA,32.53968253968254,1565132,41,AllOperatorsWithClassifiers,95,275,mutantTiming,false,120549,1097,31,4532,126220
SQLite,DellStore,ClauseAICC+AUCC+ANCC,random,8,NA,92.65536723163842,1502692,164,AllOperatorsWithClassifiers,130,156,mutantTiming,false,147417,749,77,6376,154631
SQLite,Employee,ClauseAICC+AUCC+ANCC,random,8,NA,92.10526315789474,304662,35,AllOperatorsWithClassifiers,40,45,mutantTiming,false,25084,127,10,321,25554
SQLite,Examination,ClauseAICC+AUCC+ANCC,random,8,NA,69.1588785046729,306761,74,AllOperatorsWithClassifiers,161,208,mutantTiming,false,39205,560,30,2977,42783
SQLite,Flights,ClauseAICC+AUCC+ANCC,random,8,NA,58.06451612903226,1171624,36,AllOperatorsWithClassifiers,78,104,mutantTiming,false,87851,267,17,1043,89189
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,random,8,NA,24.528301886792452,801347,13,AllOperatorsWithClassifiers,36,156,mutantTiming,false,61983,378,9,769,63149
SQLite,Inventory,ClauseAICC+AUCC+ANCC,random,8,NA,94.44444444444444,105779,17,AllOperatorsWithClassifiers,15,21,mutantTiming,false,5689,81,6,91,5879
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,random,8,NA,91.66666666666666,106904,11,AllOperatorsWithClassifiers,7,11,mutantTiming,false,5356,55,6,36,5463
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,8,NA,87.57062146892656,2422705,155,AllOperatorsWithClassifiers,110,219,mutantTiming,false,137344,933,67,7973,146329
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,random,8,NA,85.44303797468355,2417598,135,AllOperatorsWithClassifiers,161,190,mutantTiming,false,269327,822,66,6460,276686
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,8,NA,86.8995633187773,3075389,199,AllOperatorsWithClassifiers,189,364,mutantTiming,false,266128,3404,98,19473,289114
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,8,NA,96.96969696969697,128559,32,AllOperatorsWithClassifiers,29,31,mutantTiming,false,7294,110,10,236,7661
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,random,8,NA,65.78947368421053,551519,25,AllOperatorsWithClassifiers,26,35,mutantTiming,false,28715,139,11,269,29144
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,random,8,NA,65.26315789473685,3227351,124,AllOperatorsWithClassifiers,316,351,mutantTiming,false,298805,2291,58,7461,308626
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,random,8,NA,100.0,1686,34,AllOperatorsWithClassifiers,32,32,mutantTiming,false,1442,143,16,357,1969
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,random,8,NA,73.21428571428571,428855,41,AllOperatorsWithClassifiers,46,60,mutantTiming,false,36982,186,16,581,37776
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,random,8,NA,100.0,12706,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,1865,75,6,77,2034
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,random,8,NA,71.42857142857143,293857,25,AllOperatorsWithClassifiers,34,44,mutantTiming,false,18395,144,12,311,18873
SQLite,Person,ClauseAICC+AUCC+ANCC,random,8,NA,90.0,206873,18,AllOperatorsWithClassifiers,20,23,mutantTiming,false,22005,84,8,118,22225
SQLite,Products,ClauseAICC+AUCC+ANCC,random,8,NA,67.9245283018868,776187,36,AllOperatorsWithClassifiers,57,75,mutantTiming,false,44871,233,17,746,45877
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,random,8,NA,69.19999999999999,5669247,173,AllOperatorsWithClassifiers,566,647,mutantTiming,false,440580,6922,157,52376,500047
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,random,8,NA,97.6608187134503,674661,167,AllOperatorsWithClassifiers,121,129,mutantTiming,false,41101,428,70,4349,45960
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,random,8,NA,64.70588235294117,301340,22,AllOperatorsWithClassifiers,35,48,mutantTiming,false,22421,160,10,300,22901
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,random,8,NA,51.70068027210885,1142108,76,AllOperatorsWithClassifiers,244,301,mutantTiming,false,86178,1349,57,8785,96380
SQLite,Usda,ClauseAICC+AUCC+ANCC,random,8,NA,89.87854251012146,2775764,222,AllOperatorsWithClassifiers,151,201,mutantTiming,false,147651,1222,114,12091,161089
SQLite,WordNet,ClauseAICC+AUCC+ANCC,random,8,NA,89.83050847457628,1335164,106,AllOperatorsWithClassifiers,82,107,mutantTiming,false,43905,347,53,2792,47109
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,9,NA,52.63157894736842,500508,10,AllOperatorsWithClassifiers,8,13,mutantTiming,false,26786,63,7,53,26919
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,random,9,NA,55.81395348837209,1100829,24,AllOperatorsWithClassifiers,18,29,mutantTiming,false,53318,145,15,350,53840
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,random,9,NA,89.1891891891892,521548,33,AllOperatorsWithClassifiers,41,54,mutantTiming,false,28064,156,15,481,28728
SQLite,BookTown,ClauseAICC+AUCC+ANCC,random,9,NA,92.25092250922509,2236726,250,AllOperatorsWithClassifiers,186,235,mutantTiming,false,75743,1661,176,30250,107841
SQLite,Cloc,ClauseAICC+AUCC+ANCC,random,9,NA,92.5,308887,37,AllOperatorsWithClassifiers,24,30,mutantTiming,false,11255,118,12,295,11692
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,9,NA,58.88888888888889,824916,53,AllOperatorsWithClassifiers,93,129,mutantTiming,false,49573,346,30,2104,52064
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,random,9,NA,31.746031746031743,1726039,40,AllOperatorsWithClassifiers,95,275,mutantTiming,false,134609,1092,30,4326,140068
SQLite,DellStore,ClauseAICC+AUCC+ANCC,random,9,NA,93.78531073446328,1303420,166,AllOperatorsWithClassifiers,134,156,mutantTiming,false,122158,761,82,6355,129367
SQLite,Employee,ClauseAICC+AUCC+ANCC,random,9,NA,89.47368421052632,477284,34,AllOperatorsWithClassifiers,39,45,mutantTiming,false,37622,134,10,303,38080
SQLite,Examination,ClauseAICC+AUCC+ANCC,random,9,NA,90.65420560747664,1168446,97,AllOperatorsWithClassifiers,194,208,mutantTiming,false,136210,557,44,3932,140754
SQLite,Flights,ClauseAICC+AUCC+ANCC,random,9,NA,66.12903225806451,2419070,41,AllOperatorsWithClassifiers,91,104,mutantTiming,false,265921,280,19,1182,267415
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,random,9,NA,24.528301886792452,805947,13,AllOperatorsWithClassifiers,36,156,mutantTiming,false,62993,380,9,777,64170
SQLite,Inventory,ClauseAICC+AUCC+ANCC,random,9,NA,94.44444444444444,110323,17,AllOperatorsWithClassifiers,15,21,mutantTiming,false,5888,83,6,93,6082
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,random,9,NA,83.33333333333334,202140,10,AllOperatorsWithClassifiers,5,11,mutantTiming,false,8947,56,5,33,9053
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,9,NA,87.00564971751412,2454991,154,AllOperatorsWithClassifiers,107,219,mutantTiming,false,145803,907,67,7224,154012
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,random,9,NA,87.34177215189874,2212074,138,AllOperatorsWithClassifiers,164,190,mutantTiming,false,244076,853,68,6796,251804
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,9,NA,86.46288209606988,3319608,198,AllOperatorsWithClassifiers,183,364,mutantTiming,false,317854,3376,102,19304,340647
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,9,NA,96.96969696969697,111352,32,AllOperatorsWithClassifiers,29,31,mutantTiming,false,6753,110,10,235,7118
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,random,9,NA,57.89473684210527,802767,22,AllOperatorsWithClassifiers,25,35,mutantTiming,false,39526,127,10,242,39915
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,random,9,NA,65.26315789473685,3225230,124,AllOperatorsWithClassifiers,317,351,mutantTiming,false,299170,2293,59,7689,309222
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,random,9,NA,100.0,2503,34,AllOperatorsWithClassifiers,32,32,mutantTiming,false,1198,143,15,314,1681
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,random,9,NA,73.21428571428571,429305,41,AllOperatorsWithClassifiers,46,60,mutantTiming,false,38157,186,16,610,38979
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,random,9,NA,100.0,25890,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,2476,75,6,73,2642
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,random,9,NA,91.42857142857143,455099,32,AllOperatorsWithClassifiers,38,44,mutantTiming,false,25192,142,15,397,25756
SQLite,Person,ClauseAICC+AUCC+ANCC,random,9,NA,95.0,101964,19,AllOperatorsWithClassifiers,21,23,mutantTiming,false,12764,84,8,128,12994
SQLite,Products,ClauseAICC+AUCC+ANCC,random,9,NA,73.58490566037736,449635,39,AllOperatorsWithClassifiers,57,75,mutantTiming,false,29791,224,18,783,30827
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,random,9,NA,68.0,6036145,170,AllOperatorsWithClassifiers,559,647,mutantTiming,false,458566,6869,168,50685,516299
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,random,9,NA,94.73684210526315,1065854,162,AllOperatorsWithClassifiers,111,129,mutantTiming,false,70050,429,69,4375,74935
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,random,9,NA,64.70588235294117,308620,22,AllOperatorsWithClassifiers,35,48,mutantTiming,false,22444,153,10,293,22911
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,random,9,NA,51.02040816326531,1200204,75,AllOperatorsWithClassifiers,240,301,mutantTiming,false,84396,1365,57,8794,94623
SQLite,Usda,ClauseAICC+AUCC+ANCC,random,9,NA,89.87854251012146,2680162,222,AllOperatorsWithClassifiers,151,201,mutantTiming,false,138621,1238,114,12283,152268
SQLite,WordNet,ClauseAICC+AUCC+ANCC,random,9,NA,88.98305084745762,1378019,105,AllOperatorsWithClassifiers,81,107,mutantTiming,false,46451,361,53,2851,49727
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,10,NA,52.63157894736842,500661,10,AllOperatorsWithClassifiers,8,13,mutantTiming,false,27174,63,7,53,27308
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,random,10,NA,55.81395348837209,1100494,24,AllOperatorsWithClassifiers,18,29,mutantTiming,false,53845,144,15,348,54363
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,random,10,NA,86.48648648648648,659604,32,AllOperatorsWithClassifiers,40,54,mutantTiming,false,33292,153,14,460,33930
SQLite,BookTown,ClauseAICC+AUCC+ANCC,random,10,NA,94.4649446494465,1725248,256,AllOperatorsWithClassifiers,194,235,mutantTiming,false,59175,1694,181,31160,92222
SQLite,Cloc,ClauseAICC+AUCC+ANCC,random,10,NA,92.5,315243,37,AllOperatorsWithClassifiers,24,30,mutantTiming,false,11283,117,12,286,11709
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,10,NA,58.88888888888889,830899,53,AllOperatorsWithClassifiers,93,129,mutantTiming,false,46627,343,30,2143,49153
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,random,10,NA,30.158730158730158,1826512,38,AllOperatorsWithClassifiers,93,275,mutantTiming,false,138310,1095,29,4126,143570
SQLite,DellStore,ClauseAICC+AUCC+ANCC,random,10,NA,91.52542372881356,1663749,162,AllOperatorsWithClassifiers,126,156,mutantTiming,false,174272,773,83,6340,181479
SQLite,Employee,ClauseAICC+AUCC+ANCC,random,10,NA,92.10526315789474,310695,35,AllOperatorsWithClassifiers,40,45,mutantTiming,false,26338,128,10,310,26797
SQLite,Examination,ClauseAICC+AUCC+ANCC,random,10,NA,94.39252336448598,1053134,101,AllOperatorsWithClassifiers,200,208,mutantTiming,false,116117,557,48,3970,120703
SQLite,Flights,ClauseAICC+AUCC+ANCC,random,10,NA,48.38709677419355,1710721,30,AllOperatorsWithClassifiers,67,104,mutantTiming,false,126062,270,15,881,127238
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,random,10,NA,22.641509433962266,900071,12,AllOperatorsWithClassifiers,33,156,mutantTiming,false,67890,381,8,724,69014
SQLite,Inventory,ClauseAICC+AUCC+ANCC,random,10,NA,100.0,44801,18,AllOperatorsWithClassifiers,20,21,mutantTiming,false,3269,83,7,102,3473
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,random,10,NA,83.33333333333334,208886,10,AllOperatorsWithClassifiers,5,11,mutantTiming,false,9315,55,6,34,9420
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,10,NA,87.00564971751412,2364150,154,AllOperatorsWithClassifiers,102,219,mutantTiming,false,135085,980,71,8449,144596
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,random,10,NA,85.44303797468355,2572474,135,AllOperatorsWithClassifiers,161,190,mutantTiming,false,273828,837,66,6303,281047
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,10,NA,86.46288209606988,3212023,198,AllOperatorsWithClassifiers,182,364,mutantTiming,false,329094,3335,105,19221,351766
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,10,NA,93.93939393939394,211358,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,11285,115,10,229,11650
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,random,10,NA,57.89473684210527,800877,22,AllOperatorsWithClassifiers,25,35,mutantTiming,false,41387,128,10,249,41784
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,random,10,NA,65.26315789473685,3240249,124,AllOperatorsWithClassifiers,314,351,mutantTiming,false,304940,2296,59,7666,314972
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,random,10,NA,100.0,2572,34,AllOperatorsWithClassifiers,32,32,mutantTiming,false,1147,145,15,316,1635
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,random,10,NA,71.42857142857143,556992,40,AllOperatorsWithClassifiers,46,60,mutantTiming,false,43307,183,15,583,44099
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,random,10,NA,100.0,14695,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,1910,77,6,76,2080
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,random,10,NA,71.42857142857143,222933,25,AllOperatorsWithClassifiers,33,44,mutantTiming,false,16592,145,12,318,17079
SQLite,Person,ClauseAICC+AUCC+ANCC,random,10,NA,95.0,113238,19,AllOperatorsWithClassifiers,21,23,mutantTiming,false,13091,88,8,126,13324
SQLite,Products,ClauseAICC+AUCC+ANCC,random,10,NA,71.69811320754717,594528,38,AllOperatorsWithClassifiers,57,75,mutantTiming,false,36434,235,18,792,37489
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,random,10,NA,71.2,5484105,178,AllOperatorsWithClassifiers,567,647,mutantTiming,false,429832,6919,164,53615,490541
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,random,10,NA,95.32163742690058,971789,163,AllOperatorsWithClassifiers,113,129,mutantTiming,false,61808,428,69,4336,66651
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,random,10,NA,64.70588235294117,301062,22,AllOperatorsWithClassifiers,35,48,mutantTiming,false,22300,159,10,293,22771
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,random,10,NA,54.421768707483,825340,80,AllOperatorsWithClassifiers,244,301,mutantTiming,false,66480,1329,61,9280,77161
SQLite,Usda,ClauseAICC+AUCC+ANCC,random,10,NA,89.87854251012146,2788121,222,AllOperatorsWithClassifiers,151,201,mutantTiming,false,142518,1233,114,12420,156296
SQLite,WordNet,ClauseAICC+AUCC+ANCC,random,10,NA,86.4406779661017,1664688,102,AllOperatorsWithClassifiers,79,107,mutantTiming,false,53505,355,50,2734,56655
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,11,NA,52.63157894736842,500371,10,AllOperatorsWithClassifiers,8,13,mutantTiming,false,23951,63,7,51,24083
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,random,11,NA,60.46511627906976,997244,26,AllOperatorsWithClassifiers,18,29,mutantTiming,false,47689,133,16,372,48221
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,random,11,NA,89.1891891891892,683559,33,AllOperatorsWithClassifiers,41,54,mutantTiming,false,34017,156,15,485,34684
SQLite,BookTown,ClauseAICC+AUCC+ANCC,random,11,NA,92.25092250922509,2207224,250,AllOperatorsWithClassifiers,189,235,mutantTiming,false,73234,1674,175,30292,105387
SQLite,Cloc,ClauseAICC+AUCC+ANCC,random,11,NA,90.0,468986,36,AllOperatorsWithClassifiers,22,30,mutantTiming,false,16859,120,12,280,17283
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,11,NA,58.88888888888889,787048,53,AllOperatorsWithClassifiers,93,129,mutantTiming,false,46742,343,29,2080,49206
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,random,11,NA,73.01587301587301,2997467,92,AllOperatorsWithClassifiers,231,275,mutantTiming,false,252465,1051,67,9537,263131
SQLite,DellStore,ClauseAICC+AUCC+ANCC,random,11,NA,93.22033898305084,1403049,165,AllOperatorsWithClassifiers,132,156,mutantTiming,false,136857,762,81,6473,144184
SQLite,Employee,ClauseAICC+AUCC+ANCC,random,11,NA,89.47368421052632,408276,34,AllOperatorsWithClassifiers,38,45,mutantTiming,false,32393,130,10,299,32842
SQLite,Examination,ClauseAICC+AUCC+ANCC,random,11,NA,91.58878504672897,1209945,98,AllOperatorsWithClassifiers,196,208,mutantTiming,false,147727,566,45,3870,152219
SQLite,Flights,ClauseAICC+AUCC+ANCC,random,11,NA,61.29032258064516,2728119,38,AllOperatorsWithClassifiers,78,104,mutantTiming,false,289509,274,18,1076,290887
SQLite,FrenchTowns,ClauseAICC+AUCC+ANCC,random,11,NA,54.71698113207547,1446303,29,AllOperatorsWithClassifiers,89,156,mutantTiming,false,109008,397,17,1379,110812
SQLite,Inventory,ClauseAICC+AUCC+ANCC,random,11,NA,94.44444444444444,104969,17,AllOperatorsWithClassifiers,15,21,mutantTiming,false,5807,82,6,91,5998
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,random,11,NA,83.33333333333334,203622,10,AllOperatorsWithClassifiers,5,11,mutantTiming,false,8848,55,6,33,8952
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,11,NA,87.00564971751412,2344613,154,AllOperatorsWithClassifiers,105,219,mutantTiming,false,145320,907,67,7155,153461
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,random,11,NA,86.07594936708861,2364334,136,AllOperatorsWithClassifiers,162,190,mutantTiming,false,248574,828,68,6657,256137
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,11,NA,88.64628820960698,2683681,203,AllOperatorsWithClassifiers,195,364,mutantTiming,false,234918,3409,101,20261,258700
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,11,NA,93.93939393939394,206746,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,11081,109,10,230,11441
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,random,11,NA,60.526315789473685,774750,23,AllOperatorsWithClassifiers,26,35,mutantTiming,false,36518,130,11,258,36928
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,random,11,NA,65.26315789473685,3232061,124,AllOperatorsWithClassifiers,317,351,mutantTiming,false,296054,2298,54,7495,305911
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,random,11,NA,100.0,2932,34,AllOperatorsWithClassifiers,32,32,mutantTiming,false,1515,145,16,318,2005
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,random,11,NA,83.92857142857143,1175579,47,AllOperatorsWithClassifiers,52,60,mutantTiming,false,124328,189,19,683,125229
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,random,11,NA,100.0,10492,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,1886,76,6,76,2055
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,random,11,NA,91.42857142857143,517648,32,AllOperatorsWithClassifiers,37,44,mutantTiming,false,29145,139,15,390,29701
SQLite,Person,ClauseAICC+AUCC+ANCC,random,11,NA,100.0,59651,20,AllOperatorsWithClassifiers,22,23,mutantTiming,false,8023,86,8,133,8260
SQLite,Products,ClauseAICC+AUCC+ANCC,random,11,NA,84.90566037735849,988555,45,AllOperatorsWithClassifiers,61,75,mutantTiming,false,83911,237,21,902,85083
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,random,11,NA,70.0,5680004,175,AllOperatorsWithClassifiers,565,647,mutantTiming,false,444670,7195,161,52626,504664
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,random,11,NA,97.07602339181285,699543,166,AllOperatorsWithClassifiers,119,129,mutantTiming,false,46666,429,70,4406,51583
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,random,11,NA,64.70588235294117,303071,22,AllOperatorsWithClassifiers,35,48,mutantTiming,false,22457,158,10,294,22929
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,random,11,NA,50.34013605442177,1338567,74,AllOperatorsWithClassifiers,240,301,mutantTiming,false,95367,1357,57,9129,105921
SQLite,Usda,ClauseAICC+AUCC+ANCC,random,11,NA,89.47368421052632,2696109,221,AllOperatorsWithClassifiers,149,201,mutantTiming,false,135145,1221,117,12281,148775
SQLite,WordNet,ClauseAICC+AUCC+ANCC,random,11,NA,89.83050847457628,1306067,106,AllOperatorsWithClassifiers,83,107,mutantTiming,false,43395,343,51,2848,46648
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,12,NA,52.63157894736842,500383,10,AllOperatorsWithClassifiers,8,13,mutantTiming,false,24581,62,7,51,24712
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,random,12,NA,62.7906976744186,802040,27,AllOperatorsWithClassifiers,18,29,mutantTiming,false,39566,154,17,378,40126
SQLite,BankAccount,ClauseAICC+AUCC+ANCC,random,12,NA,86.48648648648648,651232,32,AllOperatorsWithClassifiers,42,54,mutantTiming,false,31210,169,14,474,31878
SQLite,BookTown,ClauseAICC+AUCC+ANCC,random,12,NA,91.88191881918819,2332271,249,AllOperatorsWithClassifiers,196,235,mutantTiming,false,85394,1678,175,30107,117364
SQLite,Cloc,ClauseAICC+AUCC+ANCC,random,12,NA,95.0,204365,38,AllOperatorsWithClassifiers,26,30,mutantTiming,false,8267,118,12,295,8703
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,12,NA,61.111111111111114,601928,55,AllOperatorsWithClassifiers,95,129,mutantTiming,false,34782,338,30,2143,37304
SQLite,CustomerOrder,ClauseAICC+AUCC+ANCC,random,12,NA,32.53968253968254,1550445,41,AllOperatorsWithClassifiers,96,275,mutantTiming,false,114943,1073,31,4408,120466
